Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735798.416,15.9,72.425,32,23,181.75,1020,168,0.015810292,0.555555556,0.824275362,1.26575,4.27425,0.718,0.66725,0.30925,3.10425,8.958,1.00575,2.67285,163.995725,12.9425,16.22,459.10825,14.225,82.9325,0.39275
735798.4191,15.9,72.46,32,22,182.3,1020,165.2,0.015817933,0.555555556,0.862603306,1.2536,4.3212,0.6302,0.59,0.2794,3.4066,8.927,0.8812,2.68202,164.1927,13.034,15.372,457.6034,14.162,83.152,0.5108
735798.4222,15.9625,72.8125,31,21.5,181.5,1020,147.625,0.015947905,0.574363125,0.883592418,1.2755,4.42625,0.468,0.50325,0.231,3.0835,8.8405,0.7335,2.523825,156.81545,15.175,14.44,451.75425,14.39,82.9925,0.2
735798.4253,16.31,71.77,30.6,21.6,181.4,1020,141.8,0.016083066,0.581947817,0.879394595,1.2486,4.4054,0.5658,0.5616,0.2548,3.5312,8.9012,0.8534,2.4802,153.38884,15.646,13.956,451.5216,14.92,81.096,0.1812
735798.4285,16.275,71.1,31.5,22,181.375,1020,157,0.015897717,0.56480518,0.862603306,1.22125,4.3875,0.55925,0.556666667,0.2475,3.431,9.113,0.80375,2.58465,165.320125,14.405,13.64,455.75,14.4075,82.4325,0.442
735798.4316,16.1,71.76,31,21.6,181.1,1020,150.5,0.015871052,0.574054804,0.879394595,1.219,4.3072,0.5152,0.5182,0.245,3.2508,8.7606,0.7248,2.53054,164.98708,15.59,12.794,453.1566,14.238,83.114,0.382
735798.4351,16,72.54,30.5,21,180.4,1020,140.1,0.015937073,0.583888721,0.90458153,1.2324,4.3326,0.5142,0.4948,0.2372,3.1936,8.6742,0.7834,2.40516,157.87988,16.748,11.78,450.4832,14.33,83.02,0.1114
735798.4382,15.95,72.65,30.75,21.5,180.5,1020,144.625,0.01591029,0.578987937,0.883592418,1.26925,4.20625,0.625,0.5265,0.1985,2.96725,8.87675,0.794666667,2.38105,153.518925,15.8075,11.255,450.97725,14.2975,82.9575,0.44425
735798.4413,15.9,72.39,31,21.8,181.2,1020,144.2,0.015802652,0.574301461,0.870998951,1.3082,4.334,0.6242,0.5252,0.2394,3.5442,9.097,0.8958,2.39118,154.44168,16.166,10.97,450.4768,14.23,82.86,0.2554
735798.4448,15.91,72.26,31.4,22,180.6,1020,133.8,0.015786562,0.566655105,0.862603306,1.304,4.3442,0.563,0.5038,0.2114,3.5064,8.9828,0.7926,2.40196,166.80018,17.38,11.202,448.3716,14.388,82.272,0.2202
735798.4479,15.975,71.8,32,22,180.5,1020,132.5,0.015749335,0.555555556,0.862603306,1.249,4.38575,0.6565,0.519,0.21675,3.46275,8.592,0.8205,2.372525,182.92895,17.7425,11.455,447.66875,14.4675,81.695,0.41325
735798.451,15.95,71.73,32,22,179.9,1020,126.7,0.015704402,0.555555556,0.862603306,1.2882,4.3344,0.6414,0.5276,0.2156,3.4736,9.071,0.8542,2.38732,190.75252,18.664,11.256,446.19,14.422,81.888,0.0492
735798.4542,16,71.3875,32.75,22,180.5,1020,128.875,0.015683868,0.542521994,0.862603306,1.344,4.457,0.9075,0.7185,0.27325,3.41775,8.9865,1.19425,2.372275,215.910475,18.22,10.945,447.38125,14.455,81.6025,0.3565
735798.4573,15.94,71.83,37.3,23.8,180.6,1020,166.5,0.015697145,0.474404562,0.796168204,1.2988,4.3668,1.0122,0.7358,0.3648,3.7658,9.2262,1.2736,2.78088,245.67794,11.212,13.496,452.2316,14.172,82.464,0.3294
735798.4604,15.8,72.4875,37,24.5,181.125,1020,170.125,0.015722903,0.479288813,0.773601399,1.387,4.503666667,1.11425,0.9245,0.3425,4.065,9.507,1.3735,2.778875,241.056875,11.775,15.9175,453.3395,14.135,83.3575,0.198
735798.4635,15.78,71.42,32.5,23,181.8,1020,154,0.015468697,0.546839779,0.824275362,1.3144,4.4358,0.6692,0.5994,0.2518,4.063,9.347,0.8952,2.431,219.43128,14.844,15.506,454.4732,14.224,82.356,0.363
735798.467,15.46,71.6,35.2,24.2,183.2,1020,187.3,0.015207823,0.504648408,0.783238911,1.277,4.4314,0.8066,0.7218,0.2948,3.928,9.299,1.2102,2.60876,277.62898,11.42,15.616,461.59,13.908,83.066,0.469
735798.4701,15.1625,73.05,36.5,24.75,183.25,1020,197.625,0.015211334,0.484947313,0.76489899,1.299,4.30575,0.8875,0.74825,0.30875,3.72125,9.53825,1.1755,2.684675,326.151275,9.5875,16.64,467.629,13.41,84.365,0.3345
735798.4733,15.05,74.09,36.3,24.3,183.4,1020,193,0.015305223,0.487986361,0.779378479,1.2594,4.4286,0.9244,0.7722,0.3274,3.6668,9.4882,1.3056,3.35748,229.72698,9.886,17.098,466.4516,13.496,84.846,0.3582
735798.4767,15.01,73.55,34.6,24,185,1020,206.9,0.015155548,0.512568899,0.789141414,1.1828,4.3174,1.1064,0.9154,0.4004,3.315,9.1428,1.4858,2.96536,175.63972,7.984,16.664,474.2984,13.154,85.208,0.1375
735798.4798,14.725,75.2375,35.5,24.5,185,1020,214.875,0.015220564,0.499118166,0.772979798,1.165,4.365,1.20775,0.97575,0.39,3.218333333,9.610333333,1.6255,2.896225,183.67295,8.0625,16.295,476.09575,12.8325,87.0875,0.20025
735798.4826,14.725,76.15,37.75,25.25,186,1020,204.875,0.015398269,0.468940361,0.749358974,1.1055,4.30575,1.46525,1.1235,0.39575,3.042,9.3895,1.9265,4.193625,202.402125,8.7,16.1975,478.5,13.1575,86.805,0.49075
735798.4858,14.59,75.74,33.9,24,186.6,1020,228.8,0.015212545,0.5242414,0.789703557,1.0146,4.2844,0.8122,0.8642,0.3424,2.7784,8.3156,1.3286,2.7237,180.00712,7.006,15.528,481.1134,12.78,87.24,0.3612
735798.4889,14.3875,77.225,33,23,186,1020,236.375,0.01530541,0.538177474,0.824275362,1.0265,4.31425,0.9565,0.915,0.37675,2.6405,8.77975,1.557,2.675625,171.82835,7.4725,14.7925,479.2395,12.62,88.3725,0.25775
735798.4917,14.35,78.3375,34.75,24,185.375,1020,221.875,0.015473348,0.510255715,0.789141414,1.03225,4.3225,1.2605,0.98825,0.42175,3.03825,9.16875,1.65525,2.88715,181.215475,7.5525,14.8475,481.15425,12.6375,88.6625,0.332
735798.4948,14.4,78.06,36.6,24.2,186,1020,231.2,0.015465201,0.483714614,0.782676768,1.0688,4.2814,1.1684,0.9402,0.3762,3.2744,9.2942,1.633,3.0258,188.94196,7.244,14.804,484.925,12.53,88.974,0.3708
735798.4979,14.4,77.575,38.375,25,187,1020,236.625,0.015360157,0.460342965,0.756818182,1.054,4.19525,1.2265,0.99675,0.381,3.01625,9.267,1.6825,3.525075,190.5334,5.9275,14.9625,489.65825,12.38,89.0575,0.389
735798.5007,14.425,75.65,37.75,25,188.5,1020,256.5,0.0150265,0.468269628,0.756818182,0.9245,3.9515,1.311,0.998,0.3885,2.75,8.60925,1.73725,3.52885,192.859275,3.655,14.5575,501.623,12.105,88.9225,0.298
735798.5035,14.3375,77.55,37.25,24.75,189,1020,244.125,0.015299065,0.474976958,0.76489899,1.1105,4.1695,1.03675,1.7235,0.641,3.65125,10.028,1.80575,3.16665,197.7464,5.8,13.6075,489.7355,12.2225,89.2075,0.47875
735798.5063,14.625,76.9125,36.25,24.75,189.5,1020,254.25,0.015465973,0.488391617,0.76489899,0.9635,4.1015,1.0565,1.105333333,0.48375,2.724,8.49775,1.624,3.142425,240.78385,4.465,13.335,495.1125,12.5575,89.2625,0.7385
735798.5094,14.72,75.81,36.6,25,189.4,1020,261.6,0.01533,0.483569591,0.756818182,1.0438,3.9784,0.9906,1.3046,0.4966,3.0858,9.3718,1.6564,3.12282,253.17688,4.076,13.378,493.6564,12.462,88.748,0.6554
735798.5128,15.2,74.87,35.6,24.6,188.3,1020,262.2,0.015628078,0.497819171,0.769747475,1.09,3.9728,0.8262,1.2708,0.4988,3.0816,9.4298,1.403,3.06338,244.37604,3.992,14.74,493.53,12.716,88.774,0.7948
735798.516,15.55,75.7,33.75,23.5,185,1020,249.125,0.016158674,0.525910592,0.806708388,1.16325,3.7495,0.67175,0.90625,0.3735,3.346,9.3655,1.163333333,2.806075,162.511325,3.8925,16.42,473.119,13.075,88.9825,0.81925
735798.5191,15.78,74.33,34.9,23.6,187,1020,261.5,0.016102121,0.508179039,0.803194993,1.2384,3.8604,0.7338,1.0328,0.398,3.4562,10.9494,1.1916,2.91044,191.29205,4.264,17.35,482.4634,13.212,88.532,0.7468
735798.5354,17.7,69.675,35.75,24,183.625,1020,249.5,0.01704174,0.495477044,0.789141414,1.24225,3.69025,0.77625,0.77925,0.27925,2.94975,9.01625,1.20075,3.36415,134.46045,5.8875,15.925,468.19375,14.1325,87.7175,0.935
735798.5385,18.11,69.12,35.8,23.8,182.7,1020,252.7,0.0173667,0.494748819,0.796168204,1.1196,3.7115,0.6912,0.6542,0.2404,2.5116,8.7822,0.9794,3.24052,129.292,6.298,15.068,465.5682,14.466,87.596,0.8492
735798.542,18.82,67.12,32.6,22.4,180.6,1020,232.7,0.017565676,0.545333154,0.847272128,1.1586,3.5708,0.4854,0.4582,0.1828,3.1546,9.2008,0.779,2.60756,122.16114,8.976,13.74,451.17,14.782,87.13,0.7232
735798.5451,19.3875,65.4875,32,22.5,180,1020,224.875,0.017818196,0.555555556,0.843439334,1.272,3.5355,0.79475,0.65425,0.22425,3.58725,9.55325,1.33675,2.5224,127.9319,8.74,13.465,445.82075,15.11,86.3925,0.87675
735798.5483,20.09,63.22,34,24,179.5,1020,230.6,0.017958933,0.522008556,0.789141414,1.3178,3.6702,0.9708,0.6344,0.2212,4.0482,9.9664,1.4346,2.72508,135.97172,7.694,17.102,444.1516,15.644,84.726,0.7728
735798.5514,20.9375,60.6375,36,24,178.625,1020,225,0.018136559,0.491835922,0.789141414,1.24725,3.71525,0.7405,0.52325,0.20925,3.544,9.629,1.24525,3.12905,133.54005,8.7925,19.07,443.91875,16.12,83.225,0.83225
735798.5545,21.98,57.2,34.2,24,178.6,1020,221,0.018264046,0.518737387,0.789141414,1.2634,3.7004,0.5996,0.5098,0.191,3.5164,9.7805,1.095,2.83034,127.2731,9.5,19.374,441.6366,16.512,81.88,0.557
735798.558,23.19,53.17,33,24,177.7,1020,206.2,0.018239837,0.538381922,0.789141414,1.2258,3.6148,0.4896,0.4448,0.1718,3.14525,9.3092,0.9062,2.66616,124.27994,11.832,18.976,434.9184,17.128,79.086,0.9134
735798.5611,24.35,50.05,32.25,24,175.75,1020,206.125,0.018452533,0.551211035,0.789141414,1.18425,3.654,0.50375,0.40925,0.15775,3.509,9.50925,0.94,2.61675,116.47755,13.1575,17.3825,432.452,17.96,75.3675,0.5775
735798.5642,25.28,47.19,31.8,24,175,1020,189.2,0.018361439,0.559255405,0.789141414,1.194,3.6172,0.5246,0.335,0.1392,3.6122,8.796,0.8584,2.57818,108.37968,16.436,16.068,424.2634,17.398,76.72,0.545
735798.5677,25.84,44.27,31,24,174.1,1020,162.3,0.017812662,0.574301461,0.789141414,1.2532,3.8166,0.4968,0.3292,0.1182,3.588,8.541,0.733,2.3785,102.65108,19.89,14.832,418.215,17.876,74.196,0.5028
735798.5708,26.2125,43.125,30,24,174.5,1020,147.5,0.017747873,0.593787336,0.789141414,1.35975,4.025,0.44425,0.33075,0.12775,3.379,8.6055,0.7015,2.371125,100.0473,21.565,13.8575,418.219,18.845,70.8775,0.4245
735798.574,26.56,41.64,31.6,24,173.2,1020,137,0.01749138,0.562955255,0.789141414,1.4926,4.105,0.3882,0.3584,0.14,3.9476,8.7804,0.6216,2.37354,167.73738,22.74,13.692,419.8282,18.682,70.796,0.402
735798.5771,26.8375,40.55,31.625,23.75,173.375,1020,128.375,0.01733122,0.562456069,0.797924901,1.48,4.17525,0.42275,0.3415,0.138666667,4.329,8.9875,0.709,2.329,214.846825,23.9375,13.695,420.2395,18.9175,69.325,0.47475
735798.5802,27.04,40.8,30.8,24,174.2,1020,144,0.017641537,0.57800131,0.789141414,1.4448,4.2,0.4166,0.3186,0.1306,4.116,8.8326,0.6626,2.3339,150.1855,23.332,13.448,418.8066,18.554,70.828,0.3582
735798.5837,26.71,40.17,30,24,174,1020,125.2,0.01705983,0.594059509,0.789141414,1.543,4.474,0.3168,0.30175,0.1264,3.9034,8.8936,0.5646,2.2987,96.18326,25.616,13.116,419.2534,18.702,69.332,0.406
735798.5868,26.2,41.425,29.25,23,173.25,1020,114.5,0.017034595,0.609607383,0.824275362,1.57925,4.4825,0.40325,0.34575,0.12725,4.07825,8.7705,0.663,2.2871,91.596175,26.3525,13.485,419.07925,18.725,68.94,0.316
735798.5899,26.36,41.98,30,23,172,1020,115.2,0.01740366,0.593787336,0.824275362,1.535,4.3902,0.4926,0.344,0.13,4.4242,8.9824,0.7172,2.3069,85.50024,26.112,12.928,417.6984,18.93,69.438,0.4442
735798.593,26.75,40.975,30,23,172.125,1020,113.375,0.017413105,0.593787336,0.824275362,1.5345,4.4455,0.476,0.34575,0.12125,4.21325,8.891,0.720666667,2.29525,79.71325,26.88,12.53,417.22925,19.3175,67.6525,0.57775
735798.5962,27.71,38.5,30,24,173.5,1020,112.6,0.017333233,0.593787336,0.789141414,1.5654,4.63,0.42,0.3658,0.141,4.2526,8.9692,0.7256,2.27856,80.97138,28.482,12.79,417.395,19.668,65.22,0.48
735798.5997,28.14,37.33,30.2,24,172.9,1020,105.8,0.017223557,0.590113002,0.789141414,1.5806,4.6928,0.4185,0.3768,0.1336,4.4332,8.7344,0.6804,2.26058,119.4897,29.17,12.964,416.745,20.028,62.542,0.378
735798.6028,28.8625,35.275,32,24.25,173.375,1020,105.875,0.016955152,0.555835847,0.781060606,1.57075,4.7385,0.526,0.4465,0.1485,4.1725,8.85125,0.8465,2.27525,261.475575,28.47,14.6375,417.66875,20.0175,61.8175,0.43
735798.6059,28.96,34.96,30.5,24.6,173.4,1020,109.5,0.016906215,0.584878441,0.770244755,1.5914,4.7318,0.8984,0.5554,0.194,4.4476,8.9748,1.1724,2.24018,176.72556,28.092,16.472,417.6834,20.292,60.6,0.2448
735798.609,28.8,34.35,30.25,25,173.625,1020,112.375,0.016475314,0.589911303,0.757439782,1.6625,4.83325,0.602,0.7545,0.23375,5.2385,9.001,0.82675,2.205825,143.69765,26.7825,18.2,417.9605,20.68,57.5875,0.36025
735798.6122,28.52,34.3,29.8,24.4,173.3,1020,113.9,0.016176907,0.598278188,0.776212121,1.6888,4.954,1.021,1.2238,0.3272,5.5852,8.998,1.1798,2.19574,170.02248,25.722,20.806,419.2466,20.972,55.604,0.3446
735798.6156,28.4,33.47,30,26,173.8,1020,125.2,0.015667215,0.594059509,0.734690091,1.846,5.059,0.9972,1.0814,0.3022,7.0224,9.5552,1.5266,2.36662,114.71122,22.778,25.816,422.2582,21.37,52.386,0.2428
735798.6187,28.375,34.1875,31.5,24,174.125,1020,123.75,0.015968005,0.565085471,0.789844093,1.98175,5.23875,0.7345,0.835,0.2105,8.19975,10.3265,1.03825,2.5261,116.43445,22.2825,30.9375,425.075,21.6675,52.7725,0.07525
735798.6215,28.4625,33.8,32,24.25,175.375,1020,126.5,0.015883955,0.556116139,0.781060606,1.825333333,5.10625,0.5505,0.7325,0.17675,8.82925,11.06,0.82925,2.633725,194.1842,22.0875,33.165,426.6125,22.185,50.44,0.007
735798.6246,28.76,32.77,33,24,174.8,1020,122.8,0.015642622,0.538997527,0.789141414,1.7652,4.9294,0.4938,0.6846,0.1662,6.7076,10.8362,0.7014,2.53002,338.28628,22.974,34.836,424.0582,22.586,48.324,0.0948
735798.6278,29.3375,31.0125,27.875,23.25,173.25,1020,103.25,0.015339573,0.640878418,0.815491875,1.58725,4.72825,0.33975,0.6305,0.1895,4.49875,9.6305,0.6055,2.197175,159.0479667,28.6275,31.6325,414.8395,22.76,46.745,0.19825
735798.6305,29.8875,31.225,27.25,23,173.5,1020,108.25,0.015906775,0.655686408,0.824275362,1.6105,4.7425,0.3535,0.607,0.183,4.634,10.25575,0.5945,2.12435,67.0902,28.895,25.5025,413.41675,23.0675,47.42,0.246
735798.6333,30.675,30.25,28.25,24,173.75,1020,119.25,0.016140072,0.631830782,0.789141414,1.69525,4.74925,0.46175,0.4845,0.189,4.526666667,10.75866667,0.68825,2.151175,89.8585,27.2375,22.7825,415.04775,23.195,47.4,0.03425
735798.6364,30.99,29.66,28.3,24.2,173.3,1020,127.5,0.016129421,0.630661129,0.782676768,1.683,4.6814,0.3906,0.4882,0.2038,4.3688,11.5792,0.6908,2.13402,65.88026667,25.822,24.07,414.5968,23.478,46.394,0.0022
735798.6993,37.5,22.0625,28,29.75,173.75,1020,78.25,0.017207837,0.637480799,0.633098224,2.413333333,5.52875,0.52225,0.31575,0.10325,5.5535,11.5555,0.64625,2.274325,81.2979,50.2825,9.6325,404.2,26.525,37.66,0.126
735798.7024,37.09,22.61,28.2,29.6,173.9,1020,74,0.017304752,0.633931751,0.636729643,2.2924,5.396,0.4876,0.2584,0.0832,5.818,11.5876,0.5796,2.22966,74.46,49.088,9.606,403.4784,26.686,37.844,0.0768
735798.7548,29.325,36.0625,30.375,24,171.625,1020,39.75,0.017803326,0.588934593,0.789141414,2.62725,5.891,0.427,0.295,0.09575,6.462,11.66475,0.45575,2.227025,129.8745,49.1875,9.2675,405.6375,25.155,47.525,0.1775
735798.7576,29.375,35.4875,32,24.125,171.25,1020,40,0.017575375,0.558433216,0.785018553,2.049,5.43875,0.33925,0.2665,0.07175,5.43125,9.7795,0.4545,2.2139,359.5914,48.6375,9.49,400.9895,25.33,45.8925,-0.0015
735798.9962,31.54,20.57,22,24.8,168.5,1020,16.4,0.011537648,0.816226784,0.763282828,0.7466,3.9078,0.296,0.252,0.1126,3.628,7.3318,0.3488,1.89144,65.5167,52.006,4.152,385.5632,28.086,22.962,-0.2028
735798.9993,31.2,22.325,23.25,25,168.125,1020,26,0.012293912,0.771648226,0.756818182,0.909,3.88225,0.222,0.21675,0.099,3.7285,8.61025,0.303,1.905225,111.703575,48.19,4.735,386.83975,27.6975,25.7625,-0.01775
735799.0021,30.85,22.8125,23,24,169.25,1020,22.625,0.01229168,0.779959483,0.789141414,0.90825,3.741,0.166,0.12675,0.04825,3.7615,8.46475,0.232666667,1.90655,70.592675,47.195,5.69,386.7105,27.32,26.5475,0.00375
735799.0049,30.4,23.475,23,24,168.125,1020,22.75,0.012334479,0.779959483,0.789141414,0.88875,3.6115,0.23725,0.16875,0.07325,3.71575,8.536,0.3775,1.9159,76.013075,47.05,5.9275,386.775,27.265,26.8475,0.1005
735799.008,30.18,23.17,22.8,24,168.2,1020,18.1,0.01200967,0.787212943,0.789141414,0.7812,3.7042,0.161,0.1258,0.0486,3.5116,7.4178,0.2806,1.90356,82.24038,48.516,5.968,385.9818,27.412,25.532,0.0236
735799.0111,30.4875,23.3875,22.875,24,169.5,1020,24.125,0.012354631,0.785147722,0.789141414,0.884,3.72925,0.1585,0.164,0.0885,3.3365,8.47775,0.25325,1.928575,84.9895,47.46,6.0725,386.4645,27.415,26.8,0.00075
735799.0142,30.49,25.06,24,24.2,169.4,1020,25.8,0.013229624,0.746714456,0.782676768,0.8274,3.6668,0.1694,0.152,0.0994,3.5388,8.0462,0.1942,1.92982,96.0156,48.578,6.57,384.7832,27.068,29.358,0.0084
735799.0174,31.225,23.425,23.25,24.25,169,1020,21.375,0.012896644,0.771648226,0.781060606,0.754,3.6005,0.13275,0.1055,0.08125,3.459,7.61825,0.169,1.88285,99.97915,50.505,5.6675,383.65425,28.1025,26.24,-0.03725
735799.0205,32.77,22.96,23.9,25.2,169.2,1020,26.9,0.01375581,0.749968225,0.750850816,0.6366,3.3812,0.1366,0.0844,0.0534,3.1274,6.6274,0.153,1.90144,101.27235,50.036,4.97,383.6198,28.656,26.51,-0.0544
735799.0326,33.9625,16.5875,20,25,168.75,1020,16,0.010659195,0.899641577,0.758061383,0.429,2.94425,0.14525,0.0485,0.0165,1.9635,4.72675,0.17375,1.8447,112.9862,50.21,1.805,385.398,29.3525,17.8575,-0.082
735799.0354,33.7625,17.075,20.5,24,169.25,1020,15,0.010852781,0.878787879,0.789141414,0.492,3.12675,0.13675,0.0775,0.0275,2.56825,6.13,0.12225,1.858475,107.990825,50.9675,1.8175,384.973,29.525,18.855,-0.0655
735799.0382,33.3,20.6375,24.375,24.125,169.25,1020,22.25,0.012784582,0.739665405,0.785018553,0.8735,3.666,0.17675,0.10325,0.05475,3.91075,7.79525,0.1675,1.92775,200.10645,49.66,2.4575,384.79575,28.475,24.8725,-0.03
735799.041,32.6875,21.8375,24.25,24.375,168,1020,31.125,0.01305607,0.7390681,0.776937745,0.85025,3.6535,0.31375,0.18875,0.04625,3.23475,7.718333333,0.3475,1.940775,152.9628,45.6625,4.1275,384.831,28.4025,25.5275,0.069
735799.0441,32.98,21.55,24.6,25,169,1020,27.6,0.01313611,0.728363202,0.756818182,0.8292,3.6234,0.3192,0.1956,0.0682,3.23275,7.1042,0.3736,1.92646,127.66028,47.87,4.872,384.5198,29.024,24.196,-0.049
735799.0472,33.125,21.8375,24.25,25,168.25,1020,30.625,0.013390062,0.7390681,0.756818182,0.887,3.738,0.2345,0.15925,0.06475,3.3495,8.12225,0.2805,1.932825,123.0189,46.9425,4.59,384.43725,28.9075,25.2925,0.01675
735799.05,32.8,22.3625,24,25,168.125,1020,36.5,0.013473331,0.746714456,0.756818182,0.90975,3.6875,0.192,0.113,0.054,3.1225,7.60625,0.2,1.936225,120.23335,44.41,4.88,384.78325,28.6225,26.0875,-0.02
735799.0531,31.83,23.08,24.2,24,168.5,1020,33.3,0.013153374,0.740597372,0.789141414,0.9424,3.8052,0.2436,0.1552,0.0616,3.3846,8.4876,0.2466,1.95424,108.93542,45.87,5.302,386.4818,27.776,27.102,0.0392
735799.0562,30.3875,26.5,26.25,24,168.125,1020,39.25,0.013914903,0.681883814,0.789141414,1.121,4.15225,0.39525,0.2445,0.0685,4.21975,10.1045,0.415,2.009,128.486875,42.81,6.31,389.05,26.26,33.5575,-0.11375
735799.0594,29.08,29.43,27.4,24,168.4,1020,42.8,0.014326305,0.652045286,0.789141414,1.2628,4.2842,0.2862,0.1804,0.0648,3.9244,10.5844,0.2924,2.02488,156.25206,41.034,7.846,389.3132,25.386,37.142,0.0978
735799.0625,28.125,32.35,27.5,23.25,167.75,1020,51.375,0.014906861,0.649617872,0.815491875,1.551,4.425,0.41425,0.2045,0.094,4.3025,12.332,0.427,2.073725,128.36,38.6125,9.5,391.55,24.79,40.625,-0.0325
735799.0653,27.275,34.5125,28.25,24,168.25,1020,63.125,0.015147585,0.631830782,0.789141414,1.6745,5.14775,0.5045,0.3705,0.11975,4.30325,13.6515,0.65025,2.05595,126.572575,35.2375,10.825,394.202,23.8525,44.0475,-0.326
735799.0684,26.58,37.81,32,25.4,168,1020,74.6,0.015908729,0.557813795,0.745822757,1.5858,4.8386,0.5758,0.38125,0.1292,4.1672,13.3264,0.631,2.43292,126.34194,34.676,10.908,389.3484,23.396,48.426,-0.0058
735799.0715,25.9125,39.95,29.5,24,167.375,1020,84.125,0.016152772,0.604334034,0.789141414,1.58425,4.80325,0.3645,0.24975,0.07475,4.545,13.4955,0.37725,2.066125,135.51925,33.6125,10.5125,387.59375,23.165,49.74,-0.01025
735799.0746,25.82,40.8,29.2,23.4,168.2,1020,85.9,0.016405298,0.610662052,0.810221783,1.4286,4.5824,0.356,0.241,0.0878,4.3508,12.551,0.4394,2.06676,143.45872,34.038,10.616,387.9034,23.336,49.378,-0.1248
735799.0778,26.075,39.9,30,23,168.5,1020,69.125,0.016284912,0.593787336,0.824275362,1.4175,4.58825,0.44,0.244,0.102,4.2255,12.4155,0.437333333,2.18285,145.45835,35.3775,10.46,388.1355,23.93,46.97,0.0795
735799.0809,26.67,39.5,33.5,23.6,169.1,1020,87.6,0.016706528,0.533922099,0.803194993,1.557,4.6254,0.4144,0.2952,0.1242,4.3794,13.837,0.5,2.29042,324.12276,34.382,10.726,391.3936,23.766,48.764,-0.0672
735799.0844,26.54,41.18,30.3,24.2,169.4,1020,137,0.01729397,0.587835228,0.782676768,1.9704,5.6126,0.44825,0.537,0.3152,4.6178,16.2668,0.7394,2.11186,133.34244,28.144,11.228,397.6866,22.906,53.242,-0.1144
735799.0875,25.7875,42.5875,33.125,24.75,169.5,1020,137,0.017095108,0.537611898,0.765054203,1.63475,6.08775,0.5735,0.40025,0.17675,4.476,15.01425,0.62825,2.181575,260.59035,27.795,12.5725,399.3835,22.7425,52.9725,-0.08525
735799.0903,25.425,43.725,31.75,24.25,168.625,1020,138.375,0.017166635,0.560180368,0.781060606,1.35325,4.8075,0.437,0.32125,0.1355,4.3675,13.24775,0.466,2.181525,147.152575,27.68,13.74,399.10225,22.5275,53.3325,-0.0275
735799.0934,25.34,40.27,29.2,23.2,168.6,1020,71.7,0.015744702,0.610662052,0.817248573,1.2278,4.4226,0.3352,0.2518,0.1996,4.1244,11.4398,0.3754,2.06214,131.52188,37.212,12.622,393.5284,23.268,46.63,0.0202
735799.0965,25.4,39.8,28.25,23,168.375,1020,66.5,0.01562637,0.631830782,0.824275362,1.1415,4.21875,0.3315,0.2455,0.218,4.01225,11.06875,0.39925,2.039225,134.363925,37.755,11.475,393.1085,23.38,46.05,-0.102
735799.0993,25.4,39.3125,27.75,22.25,168.25,1020,60.5,0.015430182,0.643549335,0.85302132,1.327,4.503666667,0.35875,0.273,0.17575,4.1985,12.7235,0.4375,2.0285,127.85915,37.0175,11.1175,393.45,23.3475,45.9575,-0.0495
735799.1021,25.2875,39.7375,28.5,23,168.5,1020,83.625,0.01546878,0.626557433,0.825073861,1.27175,4.51625,0.39475,0.337,0.1285,4.0505,12.0155,0.42525,2.123775,131.82235,29.4275,13.065,397.63125,22.9675,46.9675,0.043
735799.1049,25.15,38,31,24.25,168.875,1020,80.125,0.014684815,0.575600274,0.781060606,1.14775,4.2225,0.818,0.5515,0.15175,4.19325,11.09075,0.9475,2.449725,131.008575,30.0425,17.87,395.52075,23.2475,43.28,-0.063
735799.108,25.28,37.41,31.5,25.2,168.8,1020,73.3,0.014580991,0.570063788,0.752287404,1.17125,4.1492,0.4778,0.3168,0.111,3.9866,10.5804,0.5218,2.17364,134.6229,31.08,22.62,394.805,23.626,42.128,0.1144
