Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3v,e2vNO2v,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735814.164236111,21.46,48.68,26.2,26,174,27.6,52.2,0.0150553851046235,0.72145601312268,0.843617920540998,0.688,3.038,0.407,0.2918,0.0924,3.033,8.8572,0.4698,2.10356,101.50588,32.328,5.924,396.5048,19.386,60.946,0.0872
735814.167700232,21.72,47.29,27,26,174.2,27,48.2,0.0148603759097165,0.699354657687991,0.843617920540998,0.68,3.0394,0.41,0.2768,0.0835,2.653,8.1908,0.4112,2.08272,96.3596,33.448,5.658,394.3266,19.736,59.06,0.1166
735814.171163194,21.86,46.56,26.2,26,173.4,27,48.8,0.0147570867601988,0.72145601312268,0.843617920540998,0.712,3.0232,0.3638,0.2168,0.0696,3.1182,7.977,0.359,2.05184,89.616,33.202,5.218,393.7948,19.69,59.09,0.048
735814.174289641,21.825,46.4,26.75,26,174.75,27,50.375,0.0146749670499247,0.706261331261331,0.843617920540998,0.72475,3.014,0.35975,0.226666666666667,0.07875,3.419,8.236,0.37925,2.13355,92.288825,32.045,5.805,395.296,19.58,59.35,-0.007
735814.177416667,21.8,46.68,27,26,174.6,27.6,53,0.0147409549939598,0.699354657687991,0.843617920540998,0.6972,3.037,0.3714,0.2678,0.0816,3.2108,8.6642,0.419,2.19934,96.87384,31.11,7.07,396.62,19.43,60.13,0.0562
735814.180543982,21.7,47.0875,26.75,26,173.5,28,53.5,0.0147788959025412,0.706261331261331,0.843617920540998,0.68325,2.9695,0.37025,0.28475,0.09475,3.209,8.63325,0.44375,2.141575,106.907375,31.5125,7.14,396.379,19.255,60.8875,-0.10525
735814.183664352,21.54,47.7,26,26,173.9,28,53.8,0.0148250695566482,0.726981351981352,0.843617920540998,0.6826,3.0152,0.4278,0.3128,0.097,2.769,8.62,0.4962,2.1146,109.47992,31.328,6.588,396.6852,19.06,61.672,0.0526
735814.186786748,21.4,47.9375,27,26,174.125,28,54.625,0.0147716746141981,0.699354657687991,0.843617920540998,0.67375,2.983,0.4375,0.341,0.09275,3.148,8.22375,0.499333333333333,2.089875,112.50575,30.67,7.105,396.7605,19.1225,61.2475,-0.009
735814.199298322,20.95,49.475,25,25,175.75,28,54.5,0.0148295779809655,0.756818181818182,0.878241758241758,0.6435,2.92675,0.192,0.18925,0.05775,2.776,8.93125,0.21175,2.025525,84.5687,30.2375,7.5025,398.9105,18.5275,63.6375,0.19125
735814.202423611,20.88,50.01,25,25,175.2,28,55.4,0.014925526864287,0.756818181818182,0.878241758241758,0.6648,2.921,0.1834,0.1942,0.0662,2.9794,9.013,0.2466,2.0267,88.16922,30.088,6.5,399.4784,18.406,64.27,0.1376
735814.205546875,20.8,50.3625,25,25,174.75,27.875,54.75,0.0149568212559064,0.756818181818182,0.878241758241758,0.6805,2.91925,0.174,0.19725,0.07025,2.8015,8.51325,0.251,2.0305,89.666225,30.5025,5.9025,398.95625,18.3925,64.3825,-0.03725
735814.208673611,20.72,50.46,24,24,174.6,27,51.8,0.014912104046201,0.789141414141414,0.915750915750916,0.6406,2.93225,0.1628,0.1792,0.0728,2.8064,7.8156,0.1948,1.98196,88.22528,31.12,5.26,397.92,18.454,63.942,0.1288
735814.211788195,20.7,50.6,24,24,174.5,27,50.375,0.0149349896276339,0.789141414141414,0.915750915750916,0.6325,2.8485,0.15,0.1705,0.06625,2.85375,7.72875,0.1875,1.978,89.95925,31.29,4.665,397.5645,18.41,64.17,-0.054
735814.21458044,20.75,50.3125,24.5,24.5,173.75,27,47.25,0.0148959492328966,0.772979797979798,0.896996336996337,0.646333333333333,2.878,0.17675,0.1995,0.0685,2.77025,7.64975,0.2355,2.032975,86.779875,31.6525,4.2575,396.98125,18.65,63.18,0.0545
735814.217355324,20.875,49.9,25,25,174.625,27,48.75,0.0148880594854967,0.756818181818182,0.878241758241758,0.6055,2.89775,0.17925,0.18875,0.0735,2.91675,7.85525,0.22075,2.067425,89.169525,31.0825,4.545,397.4355,18.7275,62.825,-0.00125000000000002
735814.220474537,20.94,49.54,24.5,24.4,174.4,26.4,46.7,0.0148399321512953,0.772913832199547,0.900747252747253,0.6092,2.8666,0.132,0.1474,0.0554,2.3498,7.6636,0.1454,1.98528,87.60324,32.066,4.422,395.9466,18.766,62.524,0.1334
735814.223592303,21,49.25,24,24,174.375,26,46.5,0.0148076889853709,0.789141414141414,0.915750915750916,0.61375,2.83575,0.09425,0.132,0.05325,2.3455,7.41475,0.1135,1.962475,84.937575,31.8975,3.88,395.8105,18.7325,62.685,0.123
735814.226390336,21,49.2,24,24,174.5,26,47.875,0.0147926557985838,0.789141414141414,0.915750915750916,0.61325,2.882,0.09175,0.1235,0.04875,2.40733333333333,7.29133333333333,0.0795,1.967925,87.3893,31.7125,3.82,396.0855,18.7,62.7825,0.0745
735814.22950463,20.96,49.3,24,24,174.9,27,49.8,0.0147862984137199,0.789141414141414,0.915750915750916,0.6,2.8284,0.108,0.1246,0.0528,2.7072,7.2002,0.15,1.9738,91.01492,30.878,4.184,396.57,18.572,63.202,0.0874
735814.232972222,20.9,49.14,24,24,174,27,48.4,0.0146839440651355,0.789141414141414,0.915750915750916,0.6054,2.8744,0.0876,0.104,0.0452,2.4878,7.0538,0.0912,1.97288,94.16106,31.262,5.002,395.2434,18.662,62.386,-0.1074
735814.236109664,20.925,48.875,24,24,174,26.25,45.25,0.0146272452193353,0.789141414141414,0.915750915750916,0.6255,2.9025,0.08225,0.09475,0.044,2.6905,7.088,0.08775,1.973075,101.160775,31.97,4.895,394.396,18.7825,61.8325,0.074
735814.239236111,21,48.66,24,24,173.5,26,43.5,0.0146302973812822,0.789141414141414,0.915750915750916,0.5816,2.8412,0.0896,0.0986,0.0418,2.8372,7.0338,0.0894,1.9671,104.51322,32.01,4.594,394.4516,18.772,61.986,-0.068
735814.242358218,21,49.05,24,24,173.75,27,46.625,0.0147475562382222,0.789141414141414,0.915750915750916,0.649,2.88875,0.09075,0.10575,0.0405,2.732,7.139,0.0995,1.983025,106.32675,31.165,4.965,395.2915,18.5975,63.055,-0.06175
735814.245480324,20.9,49.1,24,24,174.4,27,48.7,0.0146719913227137,0.789141414141414,0.915750915750916,0.6024,2.8836,0.0844,0.1012,0.04825,2.6232,7.115,0.0858,1.99282,110.15434,30.576,5.688,395.44,18.584,62.982,0.0088
735814.248611111,20.825,49.1,24,24,174.375,27,47.25,0.0146044306548035,0.789141414141414,0.915750915750916,0.60925,2.91,0.08325,0.10225,0.047,2.85075,6.8995,0.089,1.98035,108.883,30.8825,6.185,394.898,18.51,62.915,0.03725
735814.25174537,20.68,49.89,24,24,174.2,27.6,52.3,0.0147069693512703,0.789141414141414,0.915750915750916,0.6212,2.8866,0.113,0.1195,0.044,3.097,7.6356,0.118,2.0216,108.51914,29.158,6.71,397.0402,18.198,64.658,-0.0214
735814.25483941,20.525,50.7,25,24,173.75,28.5,56.5,0.0148036997703608,0.756818181818182,0.915750915750916,0.67975,2.92775,0.09925,0.12875,0.05275,3.222,7.721,0.1225,2.092775,113.4625,27.93,8.18,398.95225,18.01,65.505,-0.0225
735814.257622975,20.4,51.1,24.5,24,174.25,28,52.125,0.0148057370076767,0.772979797979798,0.915750915750916,0.62825,2.8445,0.08575,0.11525,0.056,2.85775,7.21525,0.0965,2.012775,109.52515,29.255,8.1775,397.39175,18.0625,65.18,0.0035
735814.260745371,20.4,50.92,24,24,174.4,27,47.4,0.0147535837266321,0.789141414141414,0.915750915750916,0.6024,2.9528,0.0788,0.0942,0.0366,2.7298,6.717,0.079,1.9814,107.83232,30.526,6.996,396.2668,18.212,64.51,0.0826
735814.263891783,20.4,51.225,24,24,174,27,49,0.0148419545639578,0.789141414141414,0.915750915750916,0.63575,2.903,0.1355,0.11425,0.0435,2.7405,7.3855,0.128,2.00375,108.39865,30.055,5.855,397.2875,18.0075,65.6825,-0.26875
735814.266993056,20.3,51.4,24.6,24,173.8,27.4,47,0.0148008391282614,0.769747474747475,0.915750915750916,0.5924,2.9292,0.1132,0.104,0.0458,2.6778,7.1226,0.1294,2,104.7633,30.48,5.546,397.46,17.964,65.708,0.0844
735814.270122974,20.3,51.375,24,24,174,26.75,46.5,0.0147936402765453,0.789141414141414,0.915750915750916,0.61225,2.89775,0.132333333333333,0.108,0.0365,2.31275,7.8,0.1515,1.974725,101.788025,30.5125,4.5725,397.68525,17.96,65.715,0.09675
735814.27325463,20.2,51.84,24,24,174.8,27,50.8,0.0148352489377181,0.789141414141414,0.915750915750916,0.619,2.919,0.1366,0.1196,0.0518,2.4276,7.431,0.167,1.9776,100.74724,29.676,4.434,398.6618,17.744,66.786,0.0028
735814.276381655,19.9625,52.975,24.5,24,174.5,27.25,54.625,0.0149384707763139,0.772979797979798,0.915750915750916,0.6135,2.86025,0.187,0.12675,0.05225,2.83225,7.3355,0.1955,2.032325,98.2463,28.345,4.3975,400.91875,17.3225,68.8725,0.1495
735814.279508102,19.68,54.09,25,24,175,28,55.3,0.0149875990511351,0.756818181818182,0.915750915750916,0.633,2.9136,0.175,0.134,0.0506,2.788,7.5668,0.199,2.07676,99.24102,28.202,4.856,402.115,17.154,69.826,-0.0502
735814.282635995,19.575,54.85,25,24,175.375,28,54.75,0.0150996417971416,0.756818181818182,0.915750915750916,0.62875,2.8805,0.162,0.14525,0.05175,2.667,7.48625,0.2015,2.0559,100.768825,28.325,4.6875,401.60825,17.1475,69.97,0.10275
735814.285766204,19.53,55.32,24.6,24,175,28,56.8,0.0151863346882931,0.769747474747475,0.915750915750916,0.6142,2.9335,0.1862,0.2264,0.0724,2.4608,7.033,0.299,2.00804,101.63892,28.048,4.176,401.4032,17.062,70.552,0.196
735814.289228009,19.46,55.9,24,24,175.4,28,59,0.0152787891494973,0.789141414141414,0.915750915750916,0.6322,2.8476,0.5028,0.5898,0.1154,2.4206,6.984,1.2032,1.99828,99.69356,27.624,3.986,401.8632,16.956,71.052,0.1704
735814.292690972,19.3,56.6,24.6,25.3,175.5,28,63.2,0.0153167198531639,0.769747474747475,0.870246609022119,0.63675,2.8896,1.4968,2.1592,0.353,2.6386,7.3082,3.969,2.0047,102.28528,26.914,4.202,402.8084,16.804,71.666,-0.00459999999999999
735814.295831887,19.25,56.7125,25.25,27.5,175.625,29,66.875,0.0152994803541183,0.749358974358974,0.803640675231332,0.66,2.9485,2.0445,3.1715,0.40675,2.8515,7.45525,6.18575,2.003025,104.8494,26.785,4.4975,402.902,16.69,71.9225,0.005
735814.298605324,19.2125,56.7125,25.5,28.875,175.5,29,68.625,0.0152636330950245,0.741899766899767,0.768587114960741,0.693,2.9925,0.14075,0.129,0.05125,2.94,7.8325,0.1755,2.026725,116.39335,26.1875,4.925,403.34575,16.74,71.71,0.15225
735814.301372975,19.175,56.7875,25,24,175.375,30,70.875,0.0152481393916474,0.756818181818182,0.915750915750916,0.705,3.07225,0.18975,0.16825,0.07225,2.66675,7.46825,0.229,2.117825,120.053425,25.4825,5.5525,405.33575,16.6325,71.845,0.398666666666667
735814.30449537,19.08,56.76,26.2,24,175.8,30.4,74.2,0.0151506106101204,0.72145601312268,0.915750915750916,0.721,3.145,0.197,0.1494,0.0666,2.62825,7.40925,0.2114,2.23008,132.53614,25.214,6.342,405.9268,16.524,71.954,0.1414
735814.307638889,19,57,27,24,176.25,30,69.75,0.0151387888185575,0.699354657687991,0.915750915750916,0.7375,3.15325,0.16725,0.14575,0.07075,2.5715,7.0605,0.201,2.352325,127.0315,25.9725,6.3725,404.3875,16.4275,72.195,-0.07325
735814.31041956,18.925,57.05,25.75,24,175.125,29.25,64.75,0.0150812206236623,0.734993093326427,0.915750915750916,0.79275,3.21175,0.616,1.2215,0.17725,2.9285,7.1295,1.7025,2.1768,110.188375,27.03,6.0525,401.3085,16.6525,71.3075,-0.0975
735814.313198785,19,56.8,26.25,30.75,176,29,71.875,0.0150856702612994,0.720627212293879,0.726235109428387,0.8355,3.23625,2.041,3.26175,0.56425,3.021,8.23525,7.01525,2.1471,110.650825,26.7525,5.915,401.37675,16.8,70.84,0.19375
735814.316319444,19.1,56.85,25.6,27.6,175.5,29.2,72.2,0.0151935714166161,0.738916083916084,0.795434501080579,0.8126,3.1898,1.4348,2.698,0.4342,2.753,7.2478,6.0666,2.13868,109.51212,26.038,6.186,401.5932,16.738,71.186,0.3114
735814.319438658,18.85,57.0125,25.25,26.25,175.875,29.75,75.25,0.0150007643231551,0.749358974358974,0.838543737429679,0.81975,3.225,0.14925,0.21825,0.09875,2.595,7.87725,0.25225,2.176075,113.503675,25.365,6.495,403.39375,16.39,72.15,0.205
735814.32255787,18.6,57.98,25,24,176.3,30.4,81.3,0.0150183028207326,0.756818181818182,0.915750915750916,0.8058,3.2366,0.18,0.214,0.0964,2.6986,8.0704,0.2832,2.29118,108.28008,23.98,6.57,407.7582,16.078,73.392,0.2184
735814.325675637,18.375,59.05,25,24,176.125,31.25,85.5,0.0150807961819058,0.756818181818182,0.915750915750916,0.82575,3.23775,0.15925,0.20025,0.0993333333333333,3.03125,7.903,0.2265,2.323625,110.541425,23.3125,6.8425,408.398,15.925,74.2325,0.0165
735814.328473669,18.3,60.2375,25,24,177.125,31.5,83.875,0.0153120071541563,0.756818181818182,0.915750915750916,0.80975,3.16075,0.18625,0.19975,0.09325,2.6995,7.3325,0.24425,2.25335,113.94215,23.3625,7.005,405.8,15.99,74.555,0.0355
735814.33124566,18.4,60.225,25.25,24,175.75,31.25,79.125,0.015405304764778,0.749358974358974,0.915750915750916,0.80725,3.0575,0.251,0.343333333333333,0.11225,3.0615,7.279,0.4665,2.25195,113.495175,23.4375,7.1575,404.248,16.285,73.6375,0.252
735814.334363426,18.5,60.14,26,24,176,32.6,85.4,0.0154804068705737,0.726981351981352,0.915750915750916,0.793,3.1314,0.4906,0.7458,0.1752,2.8604,7.2784,1.6184,2.2944,113.7455,21.992,7.844,405.1268,16.222,74.002,0.1554
735814.337498553,18.45,60.0875,26,24.25,176.375,32.75,84.75,0.0154185166660652,0.726981351981352,0.906373626373626,0.7905,3.16475,1.282,2.5245,0.404,2.74375,7.29825,3.95125,2.34085,117.496875,22.4575,8.0825,404.95825,16.1375,74.2125,-0.112
735814.340271991,18.5,60.15,26.75,27.75,176.125,32.25,87.5,0.0154829809322416,0.706754665087998,0.798356287587057,0.84775,3.23225,0.1985,0.25725,0.11,2.558,7.84875,0.356,2.367125,116.6806,22.885,7.3425,405.83125,16.1075,74.37,0.27
735814.343055556,18.475,60.0125,26,25,176.5,33,90.125,0.0154234497230841,0.726981351981352,0.878241758241758,0.83675,3.244,0.1905,0.2455,0.11275,2.6045,7.47925,0.34125,2.364925,129.452175,22.385,6.8975,407.704,15.945,74.7325,0.226
735814.346185185,18.34,60.18,26,26.8,176.4,33,92.7,0.015335969854326,0.728260073260073,0.83880905419367,0.8448,3.251,0.8778,1.5444,0.269,2.693,8.061,1.4664,2.24666,123.99372,21.852,6.892,408.6568,15.758,75.272,-0.0596
735814.349282407,17.9875,61.1,25.625,26.5,176.75,34,100.25,0.0152286356733589,0.738097033685269,0.832076641307411,0.81975,3.1915,0.215,0.25125,0.112,2.88475,7.57425,0.31825,2.31665,126.05015,20.77,7.0725,409.9625,15.47,76.26,0.11125
735814.352067419,17.875,61.95,27.375,28.125,177.375,34,100.75,0.0153318396961984,0.691043236947192,0.795005474442094,0.853,3.2665,1.94975,3.0495,0.504,2.48825,8.2035,6.4695,2.6156,128.419233333333,20.76,7.195,411.90625,15.3225,76.8775,0.16775
735814.368046875,17.4125,63.85,26.25,24,178.5,34.125,89.5,0.01534690949282,0.720074678408012,0.915750915750916,0.89625,3.2305,0.2395,0.24225,0.1125,2.82225,7.283,0.34825,2.316825,122.582425,22.0525,6.69,409.527,15.3775,76.3925,0.23275
735814.371178241,17.78,62.59,27.4,24.8,175.6,32.6,79.7,0.0153959808717631,0.690908782575449,0.886320653705269,1.026,3.3112,0.8038,0.4804,0.1756,4.2428,7.1046,0.8758,2.425,130.73908,23.354,6.774,405.9668,16.192,73.362,0.0406
735814.374649306,18.21,60.26,41.9,29.1,177.5,54,106.4,0.0152311044923913,0.460755439041309,0.75485998738746,1.34,3.4898,1.6008,0.6414,0.213,7.4844,8.2938,1.339,2.97126,1009.94298,17.818,9.868,417.3664,16.466,72.144,-0.0366
735814.378116898,18.72,57.82,41.9,30.2,177.5,88.4,143.5,0.0150868511794209,0.470086581955269,0.728313379741951,1.3596,3.6196,0.683,0.4604,0.1756,5.5244,8.4796,0.8236,2.88756,1145.44504,9.722,24.388,412.7634,17.464,67.488,0.0475
735814.381247107,19.575,54.375,28.25,26,176,49.125,89.25,0.014967253877608,0.6677302582475,0.843617920540998,1.1935,3.526,0.35125,0.36525,0.14625,3.42875,7.605,0.568,2.325975,155.193375,21.15,24.725,402.3395,18.145,64.4925,-0.12125
735814.384377315,20.1,52.33,27,26,175.7,36.8,77.8,0.014882856796316,0.699354657687991,0.843617920540998,1.1834,3.452,0.3798,0.3922,0.1664,3.236,7.3434,0.5668,2.23468,141.45288,23.888,17.352,401.6566,18.042,64.98,0.0836
735814.38750434,20.2,51.6625,29,26.25,174.875,37.625,83.125,0.0147846363308297,0.650215206249689,0.835603143295451,1.21325,3.43925,0.4545,0.40925,0.1585,3.55125,7.74225,0.6235,2.224675,250.151275,22.9025,13.845,403.0375,17.81,65.8725,-0.0625
735814.390634259,20.1,52.03,34.8,27.7,176,46.4,90.3,0.0147977501538725,0.556467299617527,0.793183615676984,1.2696,3.4346,0.7708,0.4598,0.1586,4.217,7.4742,0.8596,2.37238,638.6356,21.864,13.082,406.2184,17.55,67.4,0.1052
735814.393726852,19.85,53.0625,37,28.25,175.25,56.375,95.75,0.0148588486845113,0.509144770508407,0.775835804407233,1.25625,3.445,0.56,0.4025,0.16875,4.07275,7.9285,0.83,2.469175,855.780825,21.1775,12.8375,408.6375,16.995,70.2075,0.44475
735814.396510417,19.475,54.575,37,28.5,175.625,50.625,97.625,0.0149301924516117,0.506313131313131,0.768393511250654,1.14475,3.39725,1.65375,0.7545,0.2465,3.10475,7.7075,1.6485,2.5027,643.5985,20.73,12.4225,409.4855,16.605,71.7375,0.17875
735814.39963426,19.1,56.08,44.4,31.4,176.2,50.6,103,0.0149874539019516,0.418833984621674,0.695233368781756,1.2068,3.361,1.0928,0.674,0.2128,3.866,7.5892,1.227,2.65816,659.95258,20.136,12.018,411.0234,16.372,72.592,0.1898
735814.402777778,18.9,56.9,36.875,28.875,176.5,56.625,102.875,0.015018041648187,0.519915690370236,0.760237068450889,1.18325,3.4225,0.65625,0.46225,0.164333333333333,3.15175,7.57825,0.82525,2.3807,687.8753,20.3825,11.6575,410.4395,16.34,72.5275,0.204
735814.405898148,18.6,57.8,30.7,26.4,176.2,45.1,107.5,0.0149712192577767,0.619066394943588,0.830794276948123,1.2288,3.4998,0.617,0.4194,0.181,3.3726,7.6482,0.7046,2.33352,327.73482,19.366,10.696,412.3982,15.92,73.946,0.132
735814.40900897,18.4,58.8625,28.25,25.5,176.5,43.375,99.25,0.0150567705020904,0.670263875909037,0.860929839391378,1.156,3.49625,0.2915,0.399666666666667,0.17575,3.11875,7.454,0.58,2.22485,282.148,20.3625,10.265,411.61675,16,73.6325,0.07
735814.412138889,18.34,59.18,26,25,176.6,38.2,101.2,0.0150810291987893,0.726981351981352,0.878241758241758,1.2036,3.5884,0.3516,0.4142,0.179,3.0062,7.5126,0.5926,2.22452,141.07026,19.668,9.694,412.2618,15.888,74.14,0.208
735814.415271991,18.275,59.275,31.875,26.5,176.5,44.25,110.5,0.0150437306569434,0.601052378993556,0.828802032318516,1.3815,3.62025,0.61125,0.5305,0.22975,3.69525,7.7145,0.854,2.292725,439.073625,18.7175,9.97,416.05225,16.0575,73.5375,0.018
735814.418408565,18.16,59.82,34.8,26.8,177,55.4,120.1,0.0150725421483102,0.539370982552801,0.817970633355249,1.3804,3.6684,0.5342,0.4808,0.2248,3.874,7.9532,0.81425,2.30048,734.0184,17.512,10.99,416.7332,15.756,74.772,0.1536
735814.42150897,18.05,60.7375,35.625,26.875,176.75,59.5,122,0.0151983620897813,0.528075535707829,0.816063073164462,1.52975,3.8015,0.71975,0.52025,0.26625,3.98175,8.19175,0.77725,2.306675,769.132475,16.8425,11.8625,417.28325,15.6875,75.4075,0.204
735814.424299769,18.15,60.85,39.375,28,178.5,74.625,128.5,0.015322455887704,0.483663014877273,0.783388646215475,1.52575,3.733,0.301,0.475,0.25875,3.6015,8.06675,0.70225,2.27255,1071.22565,15.95,13.3975,417.7875,16.1075,74.23,0.2865
735814.427430556,18.16,61,34.9,28.6,176.8,52.4,131.2,0.0153699143342415,0.586012505695182,0.781456342389345,1.5328,3.9108,3.1565,1.2922,0.4388,3.3552,8.4772,2.8798,2.45172,169.17898,14.852,13.924,417.505,15.714,75.824,0.2122
735814.430559896,18.125,60.75,54.875,38,178.125,52.5,138.375,0.0152730770349542,0.334885799807885,0.570477048209842,1.97175,4.14525,2.94425,1.1905,0.4545,4.774,8.99875,2.81525,2.87725,370.4143,14.42,15.4625,424.698,15.8075,74.76,0.33125
735814.433671297,18.43,56.47,46.6,32.7,179,87,127.9,0.0144675766059278,0.400399740551256,0.66819754746022,2.1978,4.1746,0.908,0.7002,0.3596,5.6992,8.7404,1.0438,2.43032,1544.51054,16.878,16.728,427.995,16.62,68.132,0.5292
735814.437145834,18.86,52.13,42.5,31.8,180.1,90.9,124,0.0137238687006431,0.437908572072383,0.686406067051228,2.3364,4.0934,0.962,0.8004,0.3802,6.38,9.0188,1.375,2.42796,1388.84868,17.164,17.73,432.305,16.836,64.962,0.6196
735814.440280671,18.9,51.85,36.25,29.875,179,81.75,130.75,0.0136850680826348,0.522531362842368,0.733272219180319,2.136,4.10033333333333,0.52775,0.71075,0.379,4.60375,8.86225,0.96525,2.3315,1010.230325,16.245,18.3825,432.223,16.405,67.1825,0.445
735814.443399306,18.64,51.78,37.6,31.7,179.3,53.2,128,0.0134467238920788,0.533840638175219,0.702512877332167,2.2144,4.1584,1.908,1.1676,0.4342,4.7492,9.1188,2.2126,2.5063,233.44736,16.214,18.018,432.2716,15.92,67.88,0.48
735814.446857639,18.54,51.24,27.4,28.2,179.6,46.7,129,0.0132223011903546,0.690514115514115,0.776246413684837,2.2508,4.1712,0.6048,0.8052,0.396,4.6572,9.0562,1.1564,2.25586,199.2714,15.226,18.748,432.6,16.232,65.764,0.7058
735814.449988426,18.475,52.6375,28,28,179.75,50.375,149.125,0.0135277567539077,0.673701298701299,0.781789638932496,2.22166666666667,4.16,0.6885,0.88325,0.3925,4.26025,8.81275,1.1635,2.33265,198.387525,12.1425,21.48,433.95,16.0225,68.44,0.352
735814.453115741,18.29,53.98,29.6,28.2,180.1,53.6,167,0.0137123420243532,0.637914862914863,0.776246413684837,2.0612,4.0822,0.8502,0.944,0.4142,4.1386,8.859,1.4152,2.36402,197.56526,10.138,23.032,435.745,15.648,70.554,0.3004
735814.456241319,18,55.6125,29,28,179.875,56.25,170.125,0.0138719270751453,0.649817136886102,0.781789638932496,2.0715,4.14075,0.8065,0.97275,0.44525,4.35875,8.963,1.39825,2.333375,199.6326,10.505,23.905,435.69975,15.3675,72.115,0.214666666666667
735814.459365741,17.8,56.88,29.6,28.4,180,52.7,159.4,0.0140103013972732,0.636729643487152,0.770703188437179,2.0672,4.0996,1.588,1.2186,0.4974,4.1275,9.08675,2.0098,2.3162,206.94646,12.194,21.564,436.7916,15.152,73.284,0.4838
735814.462488426,17.5875,57.35,40.625,32.75,180.25,60,161.25,0.0139380206093883,0.464546794408758,0.66731363874221,2.143,4.09425,3.22475,1.90875,0.61175,4.88675,9.1575,3.86,2.817525,602.27515,11.5375,20.595,443.53525,15.0775,73.1025,0.427
735814.465622685,17.46,57.08,42,34.4,180.9,57.4,157.7,0.0137613591738476,0.450081172944078,0.634460951706818,2.0562,4.0606,1.7024,1.2286,0.4532,4.126,9,2.2076,2.72486,360.20956,11.914,20.884,442.6716,14.964,72.554,0.6602
735814.46909375,17.58,54.24,27.6,28.2,180.8,47.4,126,0.0131749199129318,0.684316481730275,0.776657022962442,1.9374,3.8824,0.6944,0.73,0.3234,4.3854,8.4942,1.0512,2.29196,190.8635,15.214,19.832,436.5368,15.5,67.874,0.3982
735814.47255787,17.86,52.64,29.2,28.4,180.3,46.8,132.9,0.0130153075389376,0.64634951042997,0.771113797714783,1.836,3.8976,0.986,0.855,0.3732,4.125,8.4438,1.3526,2.39536,199.34738,13.882,21.17,438.9466,15.758,66.458,0.3764
